C_crescentus|Q.,Melitensis16M|S.,% identity,alignment length,mismatches,gap opens,q. start,q. end,s. start,s. end,evalue,bit score
CC_2511,BME_RS05680,74.510,204,52,0,1,204,1,204,1.70e-118,332
CC_2515,BME_RS09025,53.957,278,123,3,3,277,1,276,3.11e-99,288
CC_2516,BME_RS09010,75.946,370,88,1,1,369,1,370,0.0,586
CC_2517,BME_RS15720,40.780,282,162,2,10,286,10,291,1.77e-64,201
CC_2520,BME_RS03960,43.830,235,125,2,1,231,17,248,1.40e-60,189
CC_2521,BME_RS06670,35.878,262,158,6,439,695,510,766,7.17e-34,135
CC_2522,BME_RS03945,88.089,403,48,0,1,403,1,403,0.0,749
CC_2524,BME_RS02800,24.172,302,216,7,10,302,8,305,4.34e-10,56.2
CC_2526,BME_RS00775,41.935,62,36,0,11,72,56,117,1.03e-10,50.4
CC_2527,BME_RS10690,30.769,104,71,1,63,166,159,261,1.17e-09,54.7
CC_2529,BME_RS03935,65.593,869,293,4,1,863,1,869,0.0,1122
CC_2534,BME_RS00370,30.321,343,223,6,46,377,31,368,4.43e-35,129
CC_2535,BME_RS05505,45.098,153,83,1,41,193,1,152,1.54e-40,132
CC_2540,BME_RS02910,65.879,381,119,2,1,371,1,380,3.36e-133,394
CC_2541,BME_RS02905,41.509,424,237,3,6,423,22,440,6.89e-97,294
CC_2542,BME_RS02900,31.556,225,146,1,59,283,68,284,2.52e-35,126
CC_2543,BME_RS02895,55.844,308,128,3,11,314,1,304,2.68e-101,297
CC_2545,BME_RS02890,52.721,294,136,2,6,298,15,306,3.67e-98,288
CC_2546,BME_RS02885,62.635,463,171,1,8,468,3,465,0.0,558
CC_2551,BME_RS02880,46.218,357,188,2,6,360,11,365,3.19e-93,280
CC_2552,BME_RS02875,51.226,367,177,2,10,376,3,367,5.55e-131,378
CC_2554,BME_RS13525,35.714,266,165,3,65,326,209,472,3.95e-48,165
CC_2555,BME_RS07230,46.374,524,271,4,99,616,48,567,6.91e-155,454
CC_2556,BME_RS02870,53.118,465,206,6,1,461,1,457,2.58e-157,451
CC_2557,BME_RS02865,50.368,272,129,3,8,279,4,269,2.50e-85,259
CC_2558,BME_RS02860,41.949,472,252,8,1,455,6,472,8.71e-102,309
CC_2559,BME_RS02855,51.096,456,216,3,19,473,24,473,7.56e-143,416
CC_2560,BME_RS02850,39.171,531,289,11,57,567,55,571,5.54e-106,328
CC_2562,BME_RS02840,55.911,313,124,6,6,308,18,326,9.35e-107,311
CC_2564,BME_RS12100,28.125,288,204,2,2,286,5,292,1.31e-27,105
CC_2567,BME_RS02825,52.814,231,106,2,9,236,29,259,9.23e-78,232
CC_2575,BME_RS11240,38.735,253,145,4,12,264,39,281,5.01e-44,147
CC_2576,BME_RS01825,32.075,106,66,3,7,107,139,243,2.27e-10,52.8
CC_2578,BME_RS15235,31.405,363,231,8,54,402,56,414,2.32e-45,167
CC_2580,BME_RS04720,74.046,131,34,0,12,142,8,138,3.09e-72,209
CC_2582,BME_RS15465,49.570,349,168,5,26,369,11,356,5.92e-106,312
CC_2585,BME_RS00810,42.553,188,104,3,6,190,12,198,8.39e-39,130
CC_2587,BME_RS01400,34.302,516,256,16,16,515,17,465,3.40e-53,187
CC_2590,BME_RS04380,73.375,969,243,3,1,955,1,968,0.0,1442
CC_2591,BME_RS13730,46.154,117,57,3,7,121,6,118,1.20e-30,103
CC_2592,BME_RS17285,42.647,136,77,1,30,164,1,136,3.10e-29,101
CC_2594,BME_RS02595,30.570,193,106,8,2,183,17,192,2.79e-12,59.3
CC_2598,BME_RS05375,66.807,476,144,4,1,474,1,464,0.0,649
CC_2601,BME_RS07410,28.660,321,189,12,25,323,68,370,1.12e-30,117
CC_2603,BME_RS08180,31.649,376,252,3,31,405,33,404,1.20e-53,181
CC_2605,BME_RS07865,61.074,298,115,1,1,297,1,298,1.85e-134,386
CC_2606,BME_RS07865,45.714,175,92,1,15,186,294,468,2.70e-40,139
CC_2607,BME_RS07835,41.320,409,224,3,3,395,2,410,3.60e-108,321
CC_2613,BME_RS13500,32.377,488,278,15,5,452,8,483,6.12e-51,176
CC_2615,BME_RS10620,35.252,278,170,7,6,279,4,275,1.18e-41,144
CC_2616,BME_RS07830,48.219,421,216,2,4,422,6,426,7.07e-144,414
CC_2617,BME_RS07845,31.193,327,142,6,7,310,9,275,7.60e-33,120
CC_2618,BME_RS07850,58.094,766,312,5,16,775,17,779,0.0,852
CC_2619,BME_RS07855,51.266,474,220,6,2,467,9,479,4.71e-153,441
CC_2620,BME_RS07150,42.373,118,65,2,1,115,1,118,3.35e-28,96.3
CC_2622,BME_RS04815,58.366,759,311,3,4,758,13,770,0.0,830
CC_2623,BME_RS02600,66.667,66,22,0,1,66,1,66,1.46e-31,101
CC_2625,BME_RS11050,46.269,134,69,3,1,132,1,133,3.26e-35,116
CC_2626,BME_RS03680,38.849,139,85,0,17,155,3,141,5.28e-30,103
CC_2627,BME_RS03675,35.000,220,106,10,8,199,15,225,1.52e-19,80.5
CC_2631,BME_RS01400,45.932,590,302,8,8,588,4,585,1.81e-159,467
CC_2632,BME_RS06670,37.037,270,151,7,290,552,515,772,9.05e-39,150
CC_2633,BME_RS08630,25.076,327,221,12,4,323,1,310,2.97e-14,68.9
CC_2634,BME_RS14860,44.444,207,109,3,14,214,31,237,2.04e-46,152
CC_2635,BME_RS14105,31.646,237,150,7,19,251,44,272,1.24e-22,90.5
CC_2638,BME_RS15235,30.256,195,125,5,80,272,60,245,8.25e-18,84.3
CC_2640,BME_RS03670,30.435,138,90,3,70,202,1,137,4.39e-08,48.9
CC_2641,BME_RS15345,28.571,168,102,7,18,183,17,168,6.29e-09,52.4
CC_2642,BME_RS14445,42.565,538,298,7,6,538,11,542,4.38e-137,405
CC_2643,BME_RS03660,53.179,173,81,0,1,173,1,173,7.81e-69,204
CC_2647,BME_RS02595,29.648,199,128,4,1,194,1,192,3.38e-18,76.3
CC_2651,BME_RS03650,49.425,261,132,0,11,271,14,274,5.04e-96,280
CC_2653,BME_RS04565,35.632,87,48,1,3,81,8,94,1.80e-13,62.4
CC_2654,BME_RS04015,69.863,146,44,0,6,151,10,155,1.49e-78,226
CC_2655,BME_RS10490,35.547,256,149,6,5,259,4,244,6.28e-34,120
CC_2661,BME_RS01245,32.143,168,108,2,22,186,20,184,6.03e-16,71.2
CC_2664,BME_RS09675,44.015,259,142,1,10,268,4,259,7.75e-66,202
CC_2668,BME_RS11825,46.226,212,110,1,13,224,10,217,1.61e-55,173
CC_2669,BME_RS11830,49.379,322,139,3,1,308,13,324,1.71e-98,291
CC_2670,BME_RS06670,39.636,275,149,7,299,565,518,783,8.11e-42,159
CC_2673,BME_RS09760,39.695,131,72,2,26,151,6,134,7.53e-32,107
CC_2674,BME_RS04670,45.714,245,124,4,5,242,9,251,6.86e-69,209
CC_2675,BME_RS03575,50.224,223,111,0,1,223,1,223,1.65e-79,236
CC_2677,BME_RS03570,63.813,257,93,0,15,271,15,271,9.76e-126,356
CC_2680,BME_RS03565,52.222,180,85,1,37,216,30,208,3.23e-62,191
CC_2685,BME_RS10360,30.939,181,119,5,233,410,192,369,8.50e-19,84.0
CC_2689,BME_RS07115,70.270,74,22,0,15,88,1,74,2.25e-30,105
CC_2694,BME_RS03420,58.212,481,197,3,3,480,4,483,0.0,526
CC_2709,BME_RS03255,30.588,170,100,6,158,325,30,183,1.21e-11,65.1
CC_2722,BME_RS08195,26.786,280,175,11,124,394,95,353,1.78e-08,52.4
CC_2724,BME_RS08190,25.544,1057,697,24,16,1054,24,1008,2.13e-66,239
CC_2725,BME_RS12480,39.604,101,60,1,9,108,10,110,3.53e-20,75.9
CC_2726,BME_RS00235,40.480,583,308,12,98,670,251,804,1.80e-113,357
CC_2741,BME_RS07115,70.270,74,22,0,15,88,1,74,2.25e-30,105
CC_2744,BME_RS03565,62.500,56,21,0,1,56,194,249,3.46e-22,81.6
CC_2746,BME_RS13245,26.513,347,191,9,79,406,40,341,3.38e-17,79.0
CC_2747,BME_RS11690,40.206,194,112,3,48,241,8,197,3.69e-40,135
CC_2748,BME_RS11695,61.111,306,111,3,16,313,14,319,7.53e-136,384
CC_2751,BME_RS01815,31.288,163,103,4,19,178,11,167,5.20e-14,63.9
CC_2753,BME_RS06680,42.441,926,514,8,73,984,58,978,0.0,649
CC_2755,BME_RS06685,35.579,475,278,8,2,465,4,461,5.53e-74,237
CC_2757,BME_RS06690,64.253,221,79,0,1,221,1,221,8.08e-100,286
CC_2758,BME_RS06695,40.583,515,254,10,30,528,32,510,7.81e-110,333
CC_2759,BME_RS06700,53.289,152,64,4,4,149,7,157,8.14e-46,144
CC_2760,BME_RS06705,49.155,651,325,3,1,650,1,646,0.0,620
CC_2761,BME_RS06710,45.139,144,78,1,7,150,23,165,9.21e-40,129
CC_2762,BME_RS06715,28.895,353,232,6,2,339,1,349,4.12e-21,90.1
CC_2763,BME_RS13300,29.814,161,110,2,89,249,92,249,5.70e-09,52.0
CC_2765,BME_RS06725,34.565,460,256,11,25,464,1,435,5.22e-74,236
CC_2766,BME_RS06730,68.981,216,67,0,1,216,1,216,4.04e-111,315
CC_2772,BME_RS07560,42.991,321,155,3,3,305,2,312,1.40e-67,211
CC_2773,BME_RS06745,41.315,426,233,8,1,416,493,911,2.99e-85,291
CC_2774,BME_RS06745,45.528,369,169,8,1,352,1,354,1.91e-83,278
CC_2775,BME_RS06750,54.478,134,61,0,47,180,7,140,2.26e-45,144
CC_2776,BME_RS06755,41.958,143,83,0,14,156,20,162,5.95e-30,108
CC_2777,BME_RS06760,45.946,185,93,3,1,182,28,208,6.11e-48,152
CC_2781,BME_RS06775,52.555,137,59,2,1,135,1,133,4.89e-49,150
CC_2788,BME_RS06785,52.174,368,164,6,78,441,30,389,6.87e-118,347
CC_2790,BME_RS06790,52.806,392,170,6,188,565,26,416,2.24e-120,358
CC_2791,BME_RS14440,27.184,412,257,14,8,405,7,389,2.94e-18,84.0
CC_2794,BME_RS08175,46.729,214,107,1,38,251,11,217,8.88e-59,183
CC_2796,BME_RS12820,39.450,109,64,2,17,125,13,119,2.23e-17,69.3
CC_2797,BME_RS09660,36.066,122,72,2,3,119,31,151,3.79e-11,58.2
CC_2809,BME_RS00150,30.273,403,257,11,1,397,1,385,6.08e-50,170
CC_2812,BME_RS08505,26.158,367,215,10,21,378,35,354,1.76e-20,88.6
CC_2813,BME_RS15375,31.441,229,136,7,10,222,13,236,8.31e-23,90.9
CC_2815,BME_RS09510,27.602,221,124,5,17,219,7,209,3.77e-13,66.2
CC_2820,BME_RS03255,34.459,148,92,2,23,170,20,162,1.01e-15,74.3
CC_2823,BME_RS07350,25.870,460,291,15,85,539,55,469,2.38e-18,84.3
CC_2824,BME_RS15215,22.374,438,292,13,18,422,22,444,1.15e-08,53.1
CC_2826,BME_RS02300,51.411,319,153,2,8,326,17,333,1.40e-108,317
CC_2827,BME_RS02295,28.519,270,164,8,28,290,40,287,1.62e-16,75.1
CC_2834,BME_RS02635,64.116,379,136,0,10,388,17,395,2.95e-180,504
CC_2836,BME_RS07380,36.546,249,142,7,6,245,3,244,2.73e-40,135
CC_2837,BME_RS14430,27.666,347,225,9,6,329,17,360,2.22e-22,93.6
CC_2845,BME_RS01650,29.412,102,71,1,87,187,61,162,2.09e-08,48.1
CC_2848,BME_RS02550,63.057,157,58,0,1,157,1,157,1.29e-70,207
CC_2852,BME_RS02080,32.841,271,164,6,244,502,763,1027,4.88e-35,138
CC_2861,BME_RS00420,31.408,277,169,7,5,272,8,272,4.44e-27,103
CC_2864,BME_RS14155,45.263,95,52,0,14,108,10,104,6.08e-26,90.5
CC_2866,BME_RS00610,33.544,158,84,7,30,185,40,178,2.63e-16,73.2
CC_2871,BME_RS02570,64.396,323,109,3,17,333,1,323,1.34e-144,408
CC_2872,BME_RS07715,42.534,221,95,5,54,267,230,425,3.56e-41,147
CC_2873,BME_RS09805,36.986,73,46,0,23,95,8,80,7.93e-08,46.2
CC_2874,BME_RS06670,20.804,572,349,19,140,654,242,766,8.58e-17,81.3
CC_2881,BME_RS06300,58.529,639,247,4,9,638,54,683,0.0,759
CC_2883,BME_RS01815,51.299,154,75,0,9,162,15,168,1.71e-50,158
CC_2884,BME_RS06670,29.200,250,163,7,231,472,523,766,3.80e-20,90.5
CC_2887,BME_RS12940,33.117,154,96,2,21,169,3,154,8.56e-25,91.3
CC_2889,BME_RS15550,37.179,312,185,8,22,324,4,313,3.72e-65,205
CC_2896,BME_RS13730,46.154,117,57,3,7,121,6,118,1.20e-30,103
CC_2897,BME_RS17285,42.647,136,77,1,30,164,1,136,3.10e-29,101
CC_2899,BME_RS11455,31.401,207,118,6,3,196,15,210,1.92e-17,79.3
CC_2900,BME_RS02615,65.561,1176,308,10,1,1096,1,1159,0.0,1493
CC_2901,BME_RS06620,23.502,217,135,7,2,201,5,207,9.77e-08,47.4
CC_2903,BME_RS02600,73.913,69,18,0,1,69,1,69,2.56e-35,110
CC_2908,BME_RS06305,39.524,210,96,7,3,205,8,193,1.91e-22,87.0
CC_2909,BME_RS13525,33.824,204,126,4,354,548,271,474,4.26e-29,117
CC_2913,BME_RS00765,32.750,571,276,22,21,502,35,586,6.69e-55,191
CC_2918,BME_RS13010,33.690,187,108,3,1,177,1,181,1.77e-25,94.0
CC_2919,BME_RS02570,31.366,322,206,7,214,525,8,324,2.46e-34,129
CC_2929,BME_RS11965,23.643,258,182,6,13,264,13,261,7.27e-15,70.1
CC_2930,BME_RS02480,33.000,100,64,2,18,116,17,114,2.17e-11,56.2
CC_2931,BME_RS02475,50.000,224,105,3,10,231,15,233,3.00e-68,206
CC_2932,BME_RS02470,43.807,436,241,4,12,444,12,446,7.04e-119,351
CC_2933,BME_RS09440,57.609,276,116,1,5,279,4,279,6.30e-113,324
CC_2934,BME_RS09435,48.954,239,120,2,1,238,5,242,9.26e-69,209
CC_2935,BME_RS09430,38.122,181,108,2,1,178,1,180,2.95e-33,115
CC_2936,BME_RS09655,42.066,271,147,3,5,266,9,278,6.84e-68,209
CC_2937,BME_RS09645,50.216,462,216,8,8,464,5,457,4.58e-141,409
CC_2942,BME_RS10365,28.000,325,190,7,150,439,27,342,5.93e-28,111
CC_2952,BME_RS10265,33.607,122,80,1,105,225,97,218,8.84e-13,62.4
CC_2953,BME_RS10260,44.262,244,130,3,272,514,134,372,1.74e-52,179
CC_2954,BME_RS01140,29.663,445,300,6,23,463,12,447,4.49e-52,180
CC_2957,BME_RS09510,26.688,311,209,8,39,339,7,308,4.77e-16,75.5
CC_2960,BME_RS03395,25.155,322,227,5,1,310,7,326,5.14e-28,107
CC_2966,BME_RS07380,36.170,188,116,4,10,196,5,189,3.84e-29,107
CC_2967,BME_RS07715,57.364,129,54,1,215,342,294,422,4.89e-46,161
CC_2971,BME_RS06670,32.443,262,165,4,317,573,520,774,1.08e-31,128
CC_2973,BME_RS11635,48.020,202,103,2,1,202,1,200,3.05e-53,166
CC_2976,BME_RS10910,27.344,128,91,1,10,137,10,135,1.11e-09,55.5
CC_2981,BME_RS02515,75.507,690,161,4,29,717,135,817,0.0,1086
CC_2988,BME_RS02080,31.095,283,182,4,150,420,747,1028,2.72e-32,129
CC_2990,BME_RS12435,25.571,219,150,5,98,314,106,313,3.84e-08,50.4
CC_2993,BME_RS06670,33.197,244,150,6,216,453,511,747,2.88e-29,120
CC_2995,BME_RS00175,60.383,313,124,0,4,316,3,315,7.08e-127,362
CC_2999,BME_RS12215,27.090,299,169,11,2,289,51,311,4.99e-17,77.0
CC_3000,BME_RS03375,31.683,202,128,3,15,211,556,752,3.47e-25,103
CC_3005,BME_RS02735,70.423,71,20,1,3,73,4,73,2.28e-28,93.6
CC_3006,BME_RS00180,45.667,300,153,3,9,300,8,305,7.20e-80,241
CC_3008,BME_RS00190,53.659,164,75,1,29,191,21,184,2.73e-60,184
CC_3009,BME_RS00195,54.620,368,164,3,4,370,12,377,2.74e-119,347
CC_3010,BME_RS00210,36.574,216,116,6,10,216,6,209,5.77e-38,127
CC_3011,BME_RS00205,43.434,99,48,2,1,91,3,101,4.00e-20,74.7
CC_3015,BME_RS09140,36.522,115,72,1,1,114,1,115,1.09e-16,67.4
CC_3017,BME_RS00200,51.523,394,182,3,1,390,29,417,2.16e-132,384
CC_3019,BME_RS06095,33.333,117,53,7,145,250,140,242,1.13e-08,50.8
CC_3021,BME_RS00215,74.534,322,81,1,15,336,8,328,0.0,503
CC_3028,BME_RS14155,32.911,79,49,1,56,134,20,94,2.38e-08,46.2
CC_3029,BME_RS09010,38.211,369,221,5,2,365,4,370,7.78e-88,266
CC_3033,BME_RS04895,26.941,219,144,5,96,306,92,302,4.49e-12,62.0
CC_3034,BME_RS00935,38.971,272,151,4,183,447,382,645,5.41e-55,190
CC_3035,BME_RS02120,80.519,231,45,0,1,231,1,231,7.43e-140,388
CC_3040,BME_RS15570,44.909,383,202,5,62,443,5,379,1.38e-103,310
CC_3044,BME_RS09150,76.634,612,139,2,1,611,1,609,0.0,929
CC_3045,BME_RS14210,33.457,269,174,3,1,266,1,267,5.06e-41,140
CC_3047,BME_RS02655,67.922,664,177,7,16,652,18,672,0.0,862
CC_3048,BME_RS13525,29.844,449,286,12,137,564,23,463,5.80e-47,168
CC_3049,BME_RS02650,36.890,656,382,12,1,633,1,647,1.96e-128,390
CC_3054,BME_RS05455,28.922,204,116,10,204,398,119,302,2.38e-10,59.3
CC_3056,BME_RS12140,37.288,118,71,2,19,136,15,129,2.88e-22,82.8
CC_3058,BME_RS13525,32.677,254,160,7,82,329,225,473,2.33e-33,128
CC_3062,BME_RS15105,41.356,295,167,3,31,324,11,300,2.27e-61,196
CC_3063,BME_RS15110,29.684,475,270,16,38,504,315,733,4.55e-28,114
CC_3065,BME_RS08655,41.071,336,193,3,12,346,4,335,3.10e-74,230
CC_3066,BME_RS00585,54.703,404,177,2,3,403,13,413,6.16e-138,397
CC_3067,BME_RS00580,32.487,197,131,2,76,271,104,299,1.59e-21,89.7
CC_3068,BME_RS00570,60.367,926,334,12,3,921,6,905,0.0,1074
CC_3069,BME_RS11565,26.128,421,304,5,10,428,19,434,1.09e-25,105
CC_3070,BME_RS00710,43.119,218,110,6,4,216,6,214,1.97e-45,148
CC_3075,BME_RS06670,36.111,252,133,4,448,686,527,763,9.89e-36,141
CC_3076,BME_RS07380,33.333,249,158,3,3,251,1,241,8.91e-37,127
CC_3081,BME_RS03985,37.107,636,374,10,13,638,71,690,7.75e-127,388
CC_3082,BME_RS15140,43.220,118,63,2,1,114,1,118,2.84e-24,87.4
CC_3083,BME_RS15145,52.913,412,184,2,9,420,3,404,3.11e-142,409
CC_3084,BME_RS15160,35.887,248,140,5,10,242,17,260,1.94e-29,108
CC_3085,BME_RS05585,28.070,342,216,6,50,390,16,328,3.50e-27,107
CC_3086,BME_RS11895,24.850,334,204,11,53,378,23,317,7.05e-09,54.7
CC_3087,BME_RS15170,38.021,384,222,6,179,560,6,375,2.50e-75,241
CC_3090,BME_RS04895,27.758,281,171,10,21,283,30,296,1.39e-08,51.6
CC_3093,BME_RS10395,35.345,348,199,7,10,336,3,345,9.46e-47,159
CC_3094,BME_RS08600,43.676,593,321,6,118,708,116,697,7.10e-156,466
CC_3098,BME_RS01860,73.993,273,67,4,10,280,8,278,1.65e-145,408
CC_3100,BME_RS00290,26.316,133,95,1,21,153,6,135,5.77e-08,48.9
CC_3102,BME_RS06670,34.340,265,166,4,160,419,518,779,9.54e-38,145
CC_3103,BME_RS01705,67.991,428,136,1,1,427,1,428,0.0,607
CC_3105,BME_RS04655,31.269,323,206,6,1,313,2,318,4.68e-30,115
CC_3106,BME_RS12855,27.763,371,194,10,2,357,31,342,1.40e-21,91.3
CC_3108,BME_RS04050,56.250,464,194,4,1,455,1,464,5.52e-164,468
CC_3113,BME_RS04810,47.785,316,160,2,12,323,12,326,2.60e-91,272
CC_3115,BME_RS07310,48.361,122,62,1,4,125,5,125,3.54e-38,122
CC_3116,BME_RS00800,25.591,465,290,12,24,441,35,490,1.34e-25,105
CC_3119,BME_RS12050,25.826,333,219,8,33,347,59,381,6.96e-19,83.6
CC_3120,BME_RS12060,26.706,1026,709,19,3,1011,5,1004,6.71e-95,321
CC_3122,BME_RS02745,28.070,228,148,5,36,254,17,237,1.96e-29,115
CC_3123,BME_RS06945,32.203,177,110,6,21,193,9,179,3.49e-14,65.1
CC_3126,BME_RS14635,23.810,420,280,13,33,423,45,453,1.05e-10,59.7
CC_3129,BME_RS12735,44.626,428,230,4,8,429,2,428,9.58e-114,337
CC_3130,BME_RS12745,59.645,451,181,1,16,465,26,476,0.0,565
CC_3132,BME_RS08720,42.667,450,251,5,13,458,8,454,7.02e-118,350
CC_3133,BME_RS11740,39.908,218,131,0,3,220,33,250,3.34e-47,154
CC_3134,BME_RS02060,52.989,368,165,1,12,379,20,379,2.12e-130,376
CC_3135,BME_RS02070,43.162,234,125,2,59,291,17,243,6.11e-60,190
CC_3136,BME_RS02065,36.232,276,131,5,27,278,17,271,2.25e-52,171
CC_3137,BME_RS02055,33.718,347,201,6,17,343,4,341,3.18e-57,187
CC_3138,BME_RS12745,32.104,461,300,8,2,459,25,475,2.75e-74,238
CC_3139,BME_RS14270,28.935,432,275,11,36,459,4,411,2.70e-29,116
CC_3140,BME_RS01900,60.970,474,180,3,5,476,8,478,0.0,558
CC_3141,BME_RS08670,43.333,480,260,7,22,494,22,496,2.01e-119,357
CC_3142,BME_RS11300,26.087,161,118,1,2,162,62,221,1.27e-12,60.5
CC_3143,BME_RS12005,62.093,430,157,2,6,431,7,434,0.0,553
CC_3148,BME_RS11750,28.692,237,144,6,50,272,517,742,1.42e-19,85.5
CC_3154,BME_RS07520,68.044,363,116,0,1,363,1,363,0.0,516
CC_3155,BME_RS00290,29.565,115,77,1,8,122,6,116,4.69e-13,61.6
CC_3158,BME_RS00440,37.500,104,64,1,4,106,1,104,1.88e-15,64.3
CC_3160,BME_RS00445,30.263,228,126,9,10,229,4,206,3.08e-14,66.6
CC_3162,BME_RS13420,33.058,121,76,3,263,381,2,119,5.03e-12,63.5
CC_3164,BME_RS09760,45.802,131,71,0,21,151,6,136,8.66e-42,133
CC_3167,BME_RS11420,33.550,307,193,6,10,308,30,333,2.08e-34,125
CC_3168,BME_RS08055,41.039,385,225,2,9,393,12,394,2.53e-98,295
CC_3169,BME_RS12025,43.750,144,81,0,48,191,2,145,4.56e-36,120
CC_3170,BME_RS13525,37.559,213,123,3,245,454,258,463,5.75e-40,147
CC_3172,BME_RS04090,31.818,110,68,2,3,112,17,119,2.34e-08,50.4
CC_3173,BME_RS14275,31.076,251,146,11,104,336,107,348,6.04e-21,89.7
CC_3174,BME_RS11620,28.916,415,225,13,5,370,3,396,2.12e-33,125
CC_3175,BME_RS04300,38.342,193,118,1,6,198,3,194,6.22e-33,117
CC_3177,BME_RS05505,37.908,153,94,1,63,215,1,152,1.39e-33,115
CC_3178,BME_RS07485,45.017,291,152,6,2,288,29,315,3.15e-75,229
CC_3181,BME_RS06920,21.905,315,228,7,24,322,18,330,4.98e-10,56.2
CC_3188,BME_RS08125,28.361,543,331,16,13,509,51,581,2.32e-54,189
CC_3189,BME_RS12615,31.750,737,435,14,6,689,2,723,3.88e-105,333
CC_3191,BME_RS06670,38.326,227,118,6,256,473,534,747,7.01e-32,128
CC_3194,BME_RS03255,31.410,156,93,4,151,306,21,162,3.53e-12,67.0
CC_3196,BME_RS12050,27.105,380,249,9,6,365,11,382,5.67e-15,72.0
CC_3197,BME_RS12500,29.502,1044,683,17,15,1027,1,1022,6.10e-125,403
CC_3198,BME_RS01810,30.131,229,141,9,109,321,235,460,4.20e-12,63.2
CC_3199,BME_RS03770,80.808,396,71,1,1,396,1,391,0.0,635
CC_3200,BME_RS03765,72.023,697,187,4,1,692,1,694,0.0,1014
CC_3201,BME_RS03760,74.522,157,39,1,1,157,1,156,4.82e-87,248
CC_3202,BME_RS03755,84.553,123,19,0,1,123,1,123,4.04e-73,210
CC_3205,BME_RS03715,67.630,173,55,1,12,184,4,175,6.15e-86,247
CC_3206,BME_RS03710,45.902,61,33,0,19,79,4,64,6.38e-12,52.4
CC_3208,BME_RS07930,54.297,256,110,2,9,264,8,256,3.11e-99,287
CC_3209,BME_RS04200,45.387,401,212,4,12,405,4,404,1.83e-91,278
CC_3210,BME_RS07140,43.700,373,178,6,257,610,261,620,1.32e-81,266
CC_3211,BME_RS09300,54.662,1094,460,11,6,1083,4,1077,0.0,1136
CC_3212,BME_RS09295,40.795,478,246,11,1,457,21,482,4.75e-93,286
CC_3213,BME_RS09290,31.481,162,83,6,68,212,99,249,4.74e-11,58.2
CC_3214,BME_RS01295,45.591,465,220,13,3,444,8,462,8.43e-104,349
CC_3215,BME_RS01695,59.393,527,211,2,3,526,2,528,0.0,611
CC_3216,BME_RS01690,71.503,386,105,1,3,388,2,382,0.0,556
CC_3219,BME_RS06670,36.101,277,157,9,233,497,497,765,3.12e-36,142
CC_3221,BME_RS09085,39.726,73,41,2,6,78,6,75,6.06e-08,49.3
CC_3223,BME_RS08605,49.237,262,126,5,9,265,23,282,9.90e-62,193
CC_3224,BME_RS04755,40.076,262,144,3,9,267,21,272,2.89e-52,169
CC_3225,BME_RS10440,30.196,255,147,7,344,587,115,349,1.00e-15,75.9
CC_3226,BME_RS01670,71.074,605,168,5,2,601,4,606,0.0,865
CC_3227,BME_RS01665,35.185,324,176,7,27,318,25,346,7.79e-29,114
CC_3228,BME_RS01660,34.921,126,82,0,158,283,363,488,5.49e-20,85.9
CC_3229,BME_RS01650,56.557,122,53,0,67,188,47,168,1.91e-46,147
CC_3230,BME_RS01645,56.092,435,187,4,2,432,9,443,1.26e-178,503
CC_3232,BME_RS01635,56.667,120,52,0,27,146,25,144,2.27e-45,143
CC_3233,BME_RS01630,51.965,229,107,1,4,232,7,232,8.48e-75,223
CC_3234,BME_RS01625,42.222,135,73,2,3,133,7,140,4.47e-29,100
CC_3236,BME_RS01620,68.580,331,104,0,15,345,14,344,1.14e-161,452
CC_3237,BME_RS01615,49.029,206,103,2,1,205,1,205,4.50e-42,137
CC_3238,BME_RS01610,50.000,162,78,1,10,168,6,167,1.40e-43,139
CC_3242,BME_RS05625,26.786,224,134,9,21,236,8,209,1.16e-09,54.7
CC_3243,BME_RS01555,59.600,250,97,1,1,250,1,246,1.52e-107,307
CC_3244,BME_RS01530,56.985,272,114,2,5,275,1,270,2.88e-107,309
CC_3245,BME_RS01525,36.552,145,87,3,62,204,49,190,2.19e-20,81.6
CC_3247,BME_RS01520,32.456,114,70,1,1,107,1,114,7.58e-17,67.4
CC_3248,BME_RS01505,72.537,335,92,0,1,335,1,335,0.0,504
CC_3249,BME_RS01500,61.013,395,154,0,1,395,1,395,1.18e-168,474
CC_3250,BME_RS12260,74.788,353,89,0,1,353,1,353,0.0,563
CC_3252,BME_RS10535,40.845,213,122,3,3,214,2,211,4.68e-33,115
CC_3253,BME_RS10540,40.000,155,79,3,12,159,1,148,5.87e-28,99.8
CC_3262,BME_RS13650,49.669,151,76,0,1,151,1,151,6.12e-48,149
CC_3264,BME_RS01595,32.195,205,135,4,5,208,13,214,2.35e-18,77.0
CC_3269,BME_RS01580,51.181,254,121,3,1,254,10,260,1.02e-91,268
CC_3274,BME_RS01565,51.820,577,278,0,34,610,94,670,0.0,551
CC_3275,BME_RS01560,61.972,71,27,0,1,71,1,71,1.95e-31,101
CC_3276,BME_RS02665,57.937,126,53,0,5,130,4,129,2.22e-54,166
CC_3277,BME_RS09065,43.252,615,338,5,67,679,48,653,6.88e-156,468
CC_3280,BME_RS14910,36.395,294,172,4,10,297,31,315,1.02e-41,144
CC_3283,BME_RS01435,51.253,359,172,2,1,357,1,358,3.45e-115,335
CC_3284,BME_RS01440,73.684,152,40,0,8,159,5,156,3.77e-64,191
