Abortus2308|Q.,Abortus2308|S.,% identity,alignment length,mismatches,gap opens,q. start,q. end,s. start,s. end,evalue,bit score
BAB_RS17625,BAB_RS17625,100.000,296,0,0,1,296,1,296,0.0,600
BAB_RS17630,BAB_RS17630,100.000,139,0,0,1,139,1,139,7.05e-97,271
BAB_RS17635,BAB_RS17635,100.000,235,0,0,1,235,1,235,1.45e-166,456
BAB_RS17640,BAB_RS17640,100.000,415,0,0,1,415,1,415,0.0,843
BAB_RS17645,BAB_RS17645,100.000,293,0,0,1,293,1,293,0.0,585
BAB_RS17650,BAB_RS17650,100.000,275,0,0,1,275,1,275,0.0,558
BAB_RS17655,BAB_RS17655,100.000,258,0,0,1,258,1,258,0.0,532
BAB_RS17660,BAB_RS17660,100.000,61,0,0,1,61,1,61,6.01e-42,127
BAB_RS17665,BAB_RS17665,100.000,365,0,0,1,365,1,365,0.0,754
BAB_RS17670,BAB_RS17670,100.000,413,0,0,1,413,1,413,0.0,854
BAB_RS17675,BAB_RS17675,100.000,342,0,0,1,342,1,342,0.0,698
BAB_RS17680,BAB_RS17680,100.000,40,0,0,1,40,1,40,7.63e-26,85.1
BAB_RS17685,BAB_RS17685,100.000,423,0,0,1,423,1,423,0.0,829
BAB_RS17690,BAB_RS17690,100.000,173,0,0,1,173,1,173,3.84e-126,348
BAB_RS17695,BAB_RS17695,100.000,455,0,0,1,455,1,455,0.0,932
BAB_RS17700,BAB_RS17700,100.000,213,0,0,1,213,1,213,1.00e-155,426
BAB_RS17705,BAB_RS17705,100.000,160,0,0,1,160,1,160,9.69e-114,316
BAB_RS17710,BAB_RS17710,100.000,522,0,0,1,522,1,522,0.0,1011
BAB_RS17715,BAB_RS17715,100.000,375,0,0,1,375,1,375,0.0,767
BAB_RS17720,BAB_RS17720,100.000,272,0,0,1,272,1,272,0.0,563
BAB_RS17725,BAB_RS17725,100.000,475,0,0,1,475,1,475,0.0,987
BAB_RS17730,BAB_RS17730,100.000,91,0,0,1,91,1,91,2.78e-66,190
BAB_RS17735,BAB_RS17735,100.000,492,0,0,1,492,1,492,0.0,999
BAB_RS17740,BAB_RS17740,100.000,705,0,0,1,705,1,705,0.0,1459
BAB_RS17745,BAB_RS17745,100.000,290,0,0,1,290,1,290,0.0,592
BAB_RS17750,BAB_RS17750,100.000,304,0,0,1,304,1,304,0.0,570
BAB_RS17755,BAB_RS17755,100.000,416,0,0,1,416,1,416,0.0,859
BAB_RS17760,BAB_RS17760,100.000,434,0,0,1,434,1,434,0.0,899
BAB_RS17765,BAB_RS17765,100.000,428,0,0,1,428,1,428,0.0,845
BAB_RS17770,BAB_RS17770,100.000,52,0,0,1,52,1,52,1.18e-31,100
BAB_RS17775,BAB_RS17775,100.000,752,0,0,1,752,1,752,0.0,1533
BAB_RS17780,BAB_RS17780,100.000,165,0,0,1,165,1,165,1.82e-123,341
BAB_RS17785,BAB_RS17785,100.000,516,0,0,1,516,1,516,0.0,1068
BAB_RS17790,BAB_RS17790,100.000,287,0,0,1,287,1,287,0.0,590
BAB_RS17795,BAB_RS17795,100.000,52,0,0,1,52,1,52,2.93e-34,107
BAB_RS17800,BAB_RS17800,100.000,243,0,0,1,243,1,243,0.0,505
BAB_RS17805,BAB_RS17805,100.000,541,0,0,1,541,1,541,0.0,1095
BAB_RS17810,BAB_RS17810,100.000,152,0,0,1,152,1,152,3.78e-112,311
BAB_RS17815,BAB_RS17815,100.000,80,0,0,1,80,1,80,1.08e-56,165
BAB_RS17820,BAB_RS17820,100.000,204,0,0,1,204,1,204,7.81e-153,418
BAB_RS17825,BAB_RS17825,100.000,481,0,0,1,481,1,481,0.0,911
BAB_RS17835,BAB_RS17835,100.000,361,0,0,1,361,1,361,0.0,745
BAB_RS17840,BAB_RS17840,100.000,116,0,0,1,116,1,116,1.37e-86,244
BAB_RS17845,BAB_RS17845,100.000,347,0,0,1,347,1,347,0.0,698
BAB_RS17850,BAB_RS17850,100.000,394,0,0,1,394,1,394,0.0,754
BAB_RS17855,BAB_RS17855,100.000,415,0,0,1,415,1,415,0.0,838
BAB_RS17860,BAB_RS17860,100.000,332,0,0,1,332,1,332,0.0,694
BAB_RS17865,BAB_RS17865,100.000,223,0,0,1,223,1,223,5.62e-161,441
BAB_RS17870,BAB_RS17870,100.000,483,0,0,1,483,1,483,0.0,974
BAB_RS17875,BAB_RS17875,100.000,438,0,0,1,438,1,438,0.0,895
BAB_RS17880,BAB_RS17880,100.000,429,0,0,1,429,1,429,0.0,889
BAB_RS17885,BAB_RS17885,100.000,132,0,0,1,132,1,132,2.46e-93,262
BAB_RS17890,BAB_RS17890,100.000,249,0,0,1,249,1,249,1.64e-177,484
BAB_RS17895,BAB_RS17895,100.000,75,0,0,1,75,1,75,8.35e-48,142
BAB_RS17900,BAB_RS17900,100.000,208,0,0,1,208,1,208,2.17e-150,412
BAB_RS17905,BAB_RS17905,100.000,159,0,0,1,159,1,159,3.08e-111,310
BAB_RS17910,BAB_RS17910,100.000,220,0,0,1,220,1,220,7.55e-161,440
BAB_RS17915,BAB_RS17915,100.000,390,0,0,1,390,1,390,0.0,798
BAB_RS17920,BAB_RS17920,100.000,168,0,0,1,168,1,168,6.77e-119,330
BAB_RS17925,BAB_RS17925,100.000,78,0,0,1,78,1,78,1.62e-53,157
BAB_RS17930,BAB_RS17930,100.000,75,0,0,1,75,1,75,3.95e-51,151
BAB_RS17935,BAB_RS17935,100.000,299,0,0,1,299,1,299,0.0,598
BAB_RS17940,BAB_RS17940,100.000,61,0,0,1,61,1,61,4.77e-42,127
BAB_RS17945,BAB_RS17945,100.000,736,0,0,1,736,1,736,0.0,1471
BAB_RS17950,BAB_RS17950,100.000,260,0,0,1,260,1,260,0.0,509
BAB_RS17955,BAB_RS17955,100.000,75,0,0,1,75,1,75,1.19e-50,150
BAB_RS17960,BAB_RS17960,100.000,338,0,0,1,338,1,338,0.0,680
BAB_RS17965,BAB_RS17965,100.000,621,0,0,1,621,1,621,0.0,1259
BAB_RS17970,BAB_RS17970,100.000,308,0,0,1,308,1,308,0.0,648
BAB_RS17980,BAB_RS17980,100.000,777,0,0,1,777,1,777,0.0,1564
BAB_RS17985,BAB_RS17985,100.000,323,0,0,1,323,1,323,0.0,634
BAB_RS17990,BAB_RS17990,100.000,470,0,0,1,470,1,470,0.0,960
BAB_RS17995,BAB_RS17995,100.000,105,0,0,1,105,1,105,2.00e-73,209
BAB_RS18000,BAB_RS18000,100.000,75,0,0,1,75,1,75,9.95e-48,142
BAB_RS18005,BAB_RS18005,100.000,188,0,0,1,188,1,188,7.52e-139,382
BAB_RS18010,BAB_RS18010,100.000,250,0,0,1,250,1,250,0.0,503
BAB_RS18015,BAB_RS18015,100.000,592,0,0,1,592,1,592,0.0,1207
BAB_RS18020,BAB_RS18020,100.000,380,0,0,1,380,1,380,0.0,773
BAB_RS18025,BAB_RS18025,100.000,427,0,0,1,427,1,427,0.0,860
BAB_RS18030,BAB_RS18030,100.000,333,0,0,1,333,1,333,0.0,664
BAB_RS18035,BAB_RS18035,100.000,203,0,0,1,203,1,203,8.91e-153,418
BAB_RS18040,BAB_RS18040,100.000,118,0,0,1,118,1,118,4.10e-86,243
BAB_RS18045,BAB_RS18045,100.000,313,0,0,1,313,1,313,0.0,616
BAB_RS18050,BAB_RS18050,100.000,272,0,0,1,272,1,272,0.0,553
BAB_RS18055,BAB_RS18055,100.000,196,0,0,1,196,1,196,2.80e-149,409
BAB_RS18060,BAB_RS18060,100.000,69,0,0,1,69,1,69,5.25e-47,140
BAB_RS18070,BAB_RS18070,100.000,70,0,0,1,70,1,70,1.47e-46,139
BAB_RS18075,BAB_RS18075,100.000,226,0,0,1,226,1,226,2.36e-169,462
BAB_RS18080,BAB_RS18080,100.000,83,0,0,1,83,1,83,1.28e-56,166
BAB_RS18085,BAB_RS18085,100.000,364,0,0,1,364,1,364,0.0,744
BAB_RS18090,BAB_RS18090,100.000,371,0,0,1,371,1,371,0.0,757
BAB_RS18095,BAB_RS18095,100.000,316,0,0,1,316,1,316,0.0,647
BAB_RS18100,BAB_RS18100,100.000,84,0,0,1,84,1,84,1.07e-57,168
BAB_RS18105,BAB_RS18105,100.000,172,0,0,1,172,1,172,1.13e-122,339
BAB_RS18110,BAB_RS18110,100.000,86,0,0,1,86,1,86,3.69e-53,157
BAB_RS18115,BAB_RS18115,100.000,183,0,0,1,183,1,183,1.32e-123,343
BAB_RS18120,BAB_RS18120,100.000,315,0,0,1,315,1,315,0.0,633
BAB_RS18125,BAB_RS18125,100.000,643,0,0,1,643,1,643,0.0,1300
BAB_RS18130,BAB_RS18130,100.000,253,0,0,1,253,1,253,0.0,511
BAB_RS18135,BAB_RS18135,100.000,415,0,0,1,415,1,415,0.0,839
BAB_RS18140,BAB_RS18140,100.000,200,0,0,1,200,1,200,5.35e-150,411
BAB_RS18145,BAB_RS18145,100.000,121,0,0,1,121,1,121,4.97e-85,240
BAB_RS18150,BAB_RS18150,100.000,404,0,0,1,404,1,404,0.0,803
BAB_RS18155,BAB_RS18155,100.000,628,0,0,1,628,1,628,0.0,1283
BAB_RS18160,BAB_RS18160,100.000,251,0,0,1,251,1,251,0.0,511
BAB_RS18165,BAB_RS18165,100.000,278,0,0,1,278,1,278,0.0,553
BAB_RS18170,BAB_RS18170,100.000,246,0,0,1,246,1,246,0.0,501
BAB_RS18175,BAB_RS18175,100.000,496,0,0,1,496,1,496,0.0,1019
BAB_RS18180,BAB_RS18180,100.000,192,0,0,1,192,1,192,2.60e-136,375
BAB_RS18185,BAB_RS18185,100.000,467,0,0,1,467,1,467,0.0,942
BAB_RS18190,BAB_RS18190,100.000,501,0,0,1,501,1,501,0.0,1025
BAB_RS18195,BAB_RS18195,100.000,426,0,0,1,426,1,426,0.0,892
BAB_RS18200,BAB_RS18200,100.000,189,0,0,1,189,1,189,8.39e-139,382
BAB_RS18205,BAB_RS18205,100.000,318,0,0,1,318,1,318,0.0,614
BAB_RS18210,BAB_RS18210,100.000,82,0,0,1,82,1,82,5.23e-57,166
BAB_RS18215,BAB_RS18215,100.000,148,0,0,1,148,1,148,1.03e-106,297
BAB_RS18220,BAB_RS18220,100.000,314,0,0,1,314,1,314,0.0,625
BAB_RS18225,BAB_RS18225,100.000,245,0,0,1,245,1,245,0.0,497
BAB_RS18230,BAB_RS18230,100.000,78,0,0,1,78,1,78,5.42e-50,148
BAB_RS18235,BAB_RS18235,100.000,420,0,0,1,420,1,420,0.0,848
BAB_RS18240,BAB_RS18240,100.000,412,0,0,1,412,1,412,0.0,840
BAB_RS18245,BAB_RS18245,100.000,299,0,0,1,299,1,299,0.0,594
BAB_RS18250,BAB_RS18250,100.000,220,0,0,1,220,1,220,3.06e-164,448
BAB_RS18255,BAB_RS18255,100.000,470,0,0,1,470,1,470,0.0,963
BAB_RS18260,BAB_RS18260,100.000,208,0,0,1,208,1,208,1.47e-153,421
BAB_RS18265,BAB_RS18265,100.000,295,0,0,1,295,1,295,0.0,601
BAB_RS18270,BAB_RS18270,100.000,552,0,0,1,552,1,552,0.0,1101
BAB_RS18275,BAB_RS18275,100.000,307,0,0,1,307,1,307,0.0,608
BAB_RS18280,BAB_RS18280,100.000,200,0,0,1,200,1,200,4.18e-146,401
BAB_RS18290,BAB_RS18290,100.000,292,0,0,1,292,1,292,0.0,587
BAB_RS18295,BAB_RS18295,100.000,129,0,0,1,129,1,129,9.25e-93,260
BAB_RS18300,BAB_RS18300,100.000,249,0,0,1,249,1,249,0.0,506
BAB_RS18305,BAB_RS18305,100.000,346,0,0,1,346,1,346,0.0,709
BAB_RS18310,BAB_RS18310,100.000,326,0,0,1,326,1,326,0.0,675
BAB_RS18315,BAB_RS18315,100.000,154,0,0,1,154,1,154,3.48e-113,314
BAB_RS18320,BAB_RS18320,100.000,161,0,0,1,161,1,161,1.21e-116,323
BAB_RS18325,BAB_RS18325,100.000,266,0,0,1,266,1,266,0.0,539
BAB_RS18330,BAB_RS18330,100.000,200,0,0,1,200,1,200,2.06e-150,412
BAB_RS18335,BAB_RS18335,100.000,964,0,0,1,964,1,964,0.0,1956
BAB_RS18340,BAB_RS18340,100.000,206,0,0,1,206,1,206,3.49e-155,424
BAB_RS18345,BAB_RS18345,100.000,430,0,0,1,430,1,430,0.0,881
BAB_RS18350,BAB_RS18350,100.000,463,0,0,1,463,1,463,0.0,955
BAB_RS18355,BAB_RS18355,100.000,192,0,0,1,192,1,192,1.55e-144,396
BAB_RS18360,BAB_RS18360,100.000,544,0,0,1,544,1,544,0.0,1117
BAB_RS18365,BAB_RS18365,100.000,61,0,0,1,61,1,61,8.12e-41,124
BAB_RS18370,BAB_RS18370,100.000,228,0,0,1,228,1,228,2.31e-169,462
BAB_RS18375,BAB_RS18375,100.000,568,0,0,1,568,1,568,0.0,1123
BAB_RS18380,BAB_RS18380,100.000,377,0,0,1,377,1,377,0.0,783
BAB_RS18385,BAB_RS18385,100.000,205,0,0,1,205,1,205,4.86e-154,421
BAB_RS18390,BAB_RS18390,100.000,358,0,0,1,358,1,358,0.0,733
BAB_RS18395,BAB_RS18395,100.000,175,0,0,1,175,1,175,2.15e-125,347
BAB_RS18400,BAB_RS18400,100.000,217,0,0,1,217,1,217,3.30e-164,448
BAB_RS18405,BAB_RS18405,100.000,1152,0,0,1,1152,1,1152,0.0,2251
BAB_RS18410,BAB_RS18410,100.000,285,0,0,1,285,1,285,0.0,570
BAB_RS18415,BAB_RS18415,100.000,113,0,0,1,113,1,113,8.78e-81,229
BAB_RS18420,BAB_RS18420,100.000,887,0,0,1,887,1,887,0.0,1813
BAB_RS18425,BAB_RS18425,100.000,272,0,0,1,272,1,272,0.0,560
BAB_RS18430,BAB_RS18430,100.000,105,0,0,1,105,1,105,3.04e-73,209
BAB_RS18435,BAB_RS18435,100.000,262,0,0,1,262,1,262,0.0,530
BAB_RS18440,BAB_RS18440,100.000,301,0,0,1,301,1,301,0.0,610
BAB_RS18445,BAB_RS18445,100.000,199,0,0,1,199,1,199,8.09e-138,380
BAB_RS18450,BAB_RS18450,100.000,169,0,0,1,169,1,169,1.01e-125,347
BAB_RS18455,BAB_RS18455,100.000,118,0,0,1,118,1,118,8.00e-86,242
BAB_RS18460,BAB_RS18460,100.000,278,0,0,1,278,1,278,0.0,559
BAB_RS18465,BAB_RS18465,100.000,622,0,0,1,622,1,622,0.0,1260
BAB_RS18470,BAB_RS18470,100.000,335,0,0,1,335,1,335,0.0,644
BAB_RS18475,BAB_RS18475,100.000,25,0,0,1,25,1,25,2.67e-13,52.4
BAB_RS18505,BAB_RS18505,100.000,259,0,0,1,259,1,259,0.0,536
BAB_RS18510,BAB_RS18510,100.000,284,0,0,1,284,1,284,0.0,592
BAB_RS18515,BAB_RS18515,100.000,252,0,0,1,252,1,252,0.0,507
BAB_RS18520,BAB_RS18520,100.000,260,0,0,1,260,1,260,0.0,520
BAB_RS18525,BAB_RS18525,100.000,367,0,0,1,367,1,367,0.0,769
BAB_RS18530,BAB_RS18530,100.000,362,0,0,1,362,1,362,0.0,751
BAB_RS18535,BAB_RS18535,100.000,179,0,0,1,179,1,179,1.88e-130,360
BAB_RS18550,BAB_RS28220,100.000,122,0,0,1,122,1,122,2.58e-87,246
BAB_RS18555,BAB_RS18555,100.000,130,0,0,1,130,1,130,3.48e-96,269
BAB_RS18560,BAB_RS18560,100.000,79,0,0,1,79,1,79,3.89e-55,161
BAB_RS18565,BAB_RS18565,100.000,372,0,0,1,372,1,372,0.0,767
BAB_RS18580,BAB_RS18580,100.000,184,0,0,1,184,1,184,1.82e-136,375
BAB_RS18595,BAB_RS18595,100.000,105,0,0,1,105,1,105,9.49e-74,210
BAB_RS18600,BAB_RS18600,100.000,451,0,0,1,451,1,451,0.0,917
BAB_RS18605,BAB_RS18605,100.000,474,0,0,1,474,1,474,0.0,979
BAB_RS18610,BAB_RS18610,100.000,390,0,0,1,390,1,390,0.0,813
BAB_RS18615,BAB_RS18615,100.000,369,0,0,1,369,1,369,0.0,765
BAB_RS18620,BAB_RS18620,100.000,511,0,0,1,511,1,511,0.0,1014
BAB_RS18625,BAB_RS18625,100.000,333,0,0,1,333,1,333,0.0,646
BAB_RS18630,BAB_RS18630,100.000,320,0,0,1,320,1,320,0.0,645
BAB_RS18635,BAB_RS18635,100.000,350,0,0,1,350,1,350,0.0,726
BAB_RS18640,BAB_RS18640,100.000,365,0,0,1,365,1,365,0.0,749
BAB_RS18645,BAB_RS18645,100.000,435,0,0,1,435,1,435,0.0,904
BAB_RS18650,BAB_RS18650,100.000,483,0,0,1,483,1,483,0.0,979
BAB_RS18655,BAB_RS18655,100.000,343,0,0,1,343,1,343,0.0,681
BAB_RS18660,BAB_RS18660,100.000,172,0,0,1,172,1,172,7.99e-128,352
BAB_RS18665,BAB_RS18665,100.000,189,0,0,1,189,1,189,1.15e-143,394
BAB_RS18670,BAB_RS18670,100.000,487,0,0,1,487,1,487,0.0,992
BAB_RS18675,BAB_RS18675,100.000,549,0,0,1,549,1,549,0.0,1133
BAB_RS18680,BAB_RS18680,100.000,198,0,0,1,198,1,198,5.58e-145,398
BAB_RS18685,BAB_RS18685,100.000,340,0,0,1,340,1,340,0.0,699
BAB_RS18690,BAB_RS18690,100.000,156,0,0,1,156,1,156,1.43e-113,315
BAB_RS18695,BAB_RS18695,100.000,129,0,0,1,129,1,129,3.52e-93,261
BAB_RS18700,BAB_RS18700,100.000,76,0,0,1,76,1,76,1.97e-51,152
BAB_RS18705,BAB_RS18705,100.000,330,0,0,1,330,1,330,0.0,679
BAB_RS18725,BAB_RS18725,100.000,120,0,0,1,120,1,120,1.70e-80,229
BAB_RS18730,BAB_RS18730,100.000,503,0,0,1,503,1,503,0.0,1014
BAB_RS18735,BAB_RS18735,100.000,238,0,0,1,238,1,238,3.31e-180,490
BAB_RS18740,BAB_RS18740,100.000,80,0,0,1,80,1,80,5.83e-57,166
BAB_RS18745,BAB_RS18745,100.000,217,0,0,1,217,1,217,1.96e-159,436
BAB_RS18750,BAB_RS18750,100.000,199,0,0,1,199,1,199,4.12e-149,409
BAB_RS18755,BAB_RS18755,100.000,111,0,0,1,111,1,111,2.91e-81,230
BAB_RS18760,BAB_RS18760,100.000,702,0,0,1,702,1,702,0.0,1450
BAB_RS18765,BAB_RS18765,100.000,142,0,0,1,142,1,142,6.96e-105,292
BAB_RS18770,BAB_RS18770,100.000,103,0,0,1,103,1,103,3.57e-73,209
BAB_RS18775,BAB_RS18775,100.000,151,0,0,1,151,1,151,4.24e-110,306
BAB_RS18780,BAB_RS18780,100.000,264,0,0,1,264,1,264,0.0,533
BAB_RS18785,BAB_RS18785,100.000,438,0,0,1,438,1,438,0.0,868
BAB_RS18790,BAB_RS18790,100.000,141,0,0,1,141,1,141,3.70e-104,290
BAB_RS18795,BAB_RS18795,100.000,149,0,0,1,149,1,149,2.40e-110,306
BAB_RS18800,BAB_RS18800,100.000,609,0,0,1,609,1,609,0.0,1233
BAB_RS18805,BAB_RS18805,100.000,322,0,0,1,322,1,322,0.0,645
BAB_RS18810,BAB_RS18810,100.000,115,0,0,1,115,1,115,1.08e-82,234
BAB_RS18815,BAB_RS18815,100.000,358,0,0,1,358,1,358,0.0,717
BAB_RS18820,BAB_RS18820,100.000,180,0,0,1,180,1,180,2.80e-134,369
BAB_RS18825,BAB_RS18825,100.000,203,0,0,1,203,1,203,2.11e-149,409
BAB_RS18830,BAB_RS18830,100.000,724,0,0,1,724,1,724,0.0,1487
BAB_RS18835,BAB_RS18835,100.000,170,0,0,1,170,1,170,5.18e-120,332
BAB_RS18840,BAB_RS18840,100.000,415,0,0,1,415,1,415,0.0,836
BAB_RS18845,BAB_RS18845,100.000,397,0,0,1,397,1,397,0.0,803
BAB_RS18850,BAB_RS18850,100.000,125,0,0,1,125,1,125,4.58e-87,246
BAB_RS18855,BAB_RS18855,100.000,222,0,0,1,222,1,222,3.22e-159,436
BAB_RS18860,BAB_RS18860,100.000,424,0,0,1,424,1,424,0.0,862
BAB_RS18865,BAB_RS18865,100.000,188,0,0,1,188,1,188,3.09e-139,382
BAB_RS18870,BAB_RS18870,100.000,112,0,0,1,112,1,112,8.29e-83,234
BAB_RS18875,BAB_RS18875,100.000,135,0,0,1,135,1,135,1.25e-99,278
BAB_RS18880,BAB_RS18880,100.000,137,0,0,1,137,1,137,1.08e-97,273
BAB_RS18885,BAB_RS18885,100.000,113,0,0,1,113,1,113,1.47e-80,228
BAB_RS18890,BAB_RS18890,100.000,181,0,0,1,181,1,181,1.03e-125,348
BAB_RS18895,BAB_RS18895,100.000,210,0,0,1,210,1,210,3.96e-153,419
BAB_RS18910,BAB_RS18910,100.000,140,0,0,1,140,1,140,1.28e-102,286
BAB_RS18920,BAB_RS18920,100.000,1287,0,0,1,1287,1,1287,0.0,2602
BAB_RS18925,BAB_RS18925,100.000,68,0,0,1,68,1,68,1.22e-43,131
BAB_RS18930,BAB_RS18930,100.000,98,0,0,1,98,1,98,6.64e-66,190
BAB_RS18935,BAB_RS18935,100.000,229,0,0,1,229,1,229,2.39e-169,462
BAB_RS18940,BAB_RS18940,100.000,436,0,0,1,436,1,436,0.0,874
BAB_RS18945,BAB_RS18945,100.000,150,0,0,1,150,1,150,8.86e-110,305
BAB_RS18950,BAB_RS18950,100.000,379,0,0,1,379,1,379,0.0,749
BAB_RS18955,BAB_RS18955,100.000,165,0,0,1,165,1,165,1.60e-119,331
BAB_RS18960,BAB_RS18960,100.000,663,0,0,1,663,1,663,0.0,1303
BAB_RS18965,BAB_RS18965,100.000,158,0,0,1,158,1,158,1.56e-113,315
BAB_RS18970,BAB_RS18970,100.000,513,0,0,1,513,1,513,0.0,1014
BAB_RS18975,BAB_RS18975,100.000,235,0,0,1,235,1,235,3.31e-173,473
BAB_RS18980,BAB_RS18980,100.000,468,0,0,1,468,1,468,0.0,931
BAB_RS18985,BAB_RS18985,100.000,983,0,0,1,983,1,983,0.0,1986
BAB_RS18990,BAB_RS18990,100.000,703,0,0,1,703,1,703,0.0,1450
BAB_RS18995,BAB_RS18995,100.000,783,0,0,1,783,1,783,0.0,1601
BAB_RS19000,BAB_RS19000,100.000,883,0,0,1,883,1,883,0.0,1819
BAB_RS19005,BAB_RS19005,100.000,319,0,0,1,319,1,319,0.0,631
BAB_RS19010,BAB_RS19010,100.000,418,0,0,1,418,1,418,0.0,838
BAB_RS19015,BAB_RS19015,100.000,290,0,0,1,290,1,290,0.0,587
BAB_RS19020,BAB_RS19020,100.000,563,0,0,1,563,1,563,0.0,1157
BAB_RS19025,BAB_RS19025,100.000,322,0,0,1,322,1,322,0.0,649
BAB_RS19030,BAB_RS19030,100.000,500,0,0,1,500,1,500,0.0,1040
BAB_RS19045,BAB_RS19045,100.000,236,0,0,1,236,1,236,1.72e-179,488
BAB_RS19050,BAB_RS19050,100.000,115,0,0,1,115,1,115,7.07e-82,232
BAB_RS19055,BAB_RS19055,100.000,77,0,0,1,77,1,77,4.00e-51,151
BAB_RS19060,BAB_RS19060,100.000,85,0,0,1,85,1,85,7.71e-61,176
BAB_RS19065,BAB_RS19065,100.000,256,0,0,1,256,1,256,0.0,511
BAB_RS19070,BAB_RS19070,100.000,216,0,0,1,216,1,216,1.03e-157,432
BAB_RS19075,BAB_RS19075,100.000,124,0,0,1,124,1,124,1.56e-85,242
BAB_RS19080,BAB_RS19080,100.000,377,0,0,1,377,1,377,0.0,774
BAB_RS19085,BAB_RS19085,100.000,308,0,0,1,308,1,308,0.0,639
BAB_RS19090,BAB_RS19090,100.000,321,0,0,1,321,1,321,0.0,650
BAB_RS19095,BAB_RS19095,100.000,30,0,0,1,30,1,30,3.81e-16,59.7
BAB_RS19100,BAB_RS19100,100.000,362,0,0,1,362,1,362,0.0,730
BAB_RS19105,BAB_RS19105,100.000,213,0,0,1,213,1,213,5.21e-159,435
BAB_RS19110,BAB_RS19110,100.000,60,0,0,1,60,1,60,7.87e-40,121
BAB_RS19115,BAB_RS19115,100.000,218,0,0,1,218,1,218,1.69e-156,429
BAB_RS19120,BAB_RS19120,100.000,685,0,0,1,685,1,685,0.0,1386
BAB_RS19125,BAB_RS19125,100.000,293,0,0,1,293,1,293,0.0,603
BAB_RS19130,BAB_RS19130,100.000,158,0,0,1,158,1,158,7.59e-116,321
BAB_RS19135,BAB_RS19135,100.000,223,0,0,1,223,1,223,3.35e-169,461
BAB_RS19140,BAB_RS19140,100.000,191,0,0,1,191,1,191,2.82e-141,388
BAB_RS19145,BAB_RS19145,100.000,133,0,0,1,133,1,133,1.79e-93,263
BAB_RS19150,BAB_RS19150,100.000,750,0,0,1,750,1,750,0.0,1544
BAB_RS19155,BAB_RS19155,100.000,192,0,0,1,192,1,192,3.25e-140,385
BAB_RS19160,BAB_RS19160,100.000,251,0,0,1,251,1,251,0.0,507
BAB_RS19165,BAB_RS19165,100.000,444,0,0,1,444,1,444,0.0,909
BAB_RS19170,BAB_RS19170,100.000,403,0,0,1,403,1,403,0.0,803
BAB_RS19175,BAB_RS19175,100.000,279,0,0,1,279,1,279,0.0,572
BAB_RS19180,BAB_RS19180,100.000,191,0,0,1,191,1,191,1.77e-137,379
BAB_RS19185,BAB_RS19185,100.000,134,0,0,1,134,1,134,4.52e-98,274
BAB_RS19190,BAB_RS19190,100.000,260,0,0,1,260,1,260,0.0,526
BAB_RS19195,BAB_RS19195,100.000,234,0,0,1,234,1,234,1.91e-174,475
BAB_RS19200,BAB_RS19200,100.000,311,0,0,1,311,1,311,0.0,639
BAB_RS19205,BAB_RS19205,100.000,247,0,0,1,247,1,247,0.0,506
BAB_RS19210,BAB_RS19210,100.000,169,0,0,1,169,1,169,1.09e-122,339
BAB_RS19215,BAB_RS19215,100.000,206,0,0,1,206,1,206,1.25e-153,421
BAB_RS19220,BAB_RS19220,100.000,287,0,0,1,287,1,287,0.0,588
BAB_RS19225,BAB_RS19225,100.000,444,0,0,1,444,1,444,0.0,910
BAB_RS19230,BAB_RS19230,100.000,254,0,0,1,254,1,254,0.0,512
BAB_RS19235,BAB_RS19235,100.000,88,0,0,1,88,1,88,5.78e-61,177
BAB_RS19240,BAB_RS19240,100.000,127,0,0,1,127,1,127,6.97e-93,260
BAB_RS19245,BAB_RS19245,100.000,147,0,0,1,147,1,147,3.79e-108,301
BAB_RS19250,BAB_RS19250,100.000,259,0,0,1,259,1,259,0.0,533
BAB_RS19255,BAB_RS19255,100.000,204,0,0,1,204,1,204,2.04e-143,394
BAB_RS19260,BAB_RS19260,100.000,55,0,0,1,55,1,55,2.96e-37,114
BAB_RS19265,BAB_RS19265,100.000,506,0,0,1,506,1,506,0.0,1049
BAB_RS19270,BAB_RS19270,100.000,537,0,0,1,537,1,537,0.0,1103
BAB_RS19275,BAB_RS19275,100.000,306,0,0,1,306,1,306,0.0,603
BAB_RS19280,BAB_RS19280,100.000,577,0,0,1,577,1,577,0.0,1172
BAB_RS19285,BAB_RS19285,100.000,276,0,0,1,276,1,276,0.0,561
BAB_RS19290,BAB_RS19290,100.000,343,0,0,1,343,1,343,0.0,681
BAB_RS19295,BAB_RS19295,100.000,318,0,0,1,318,1,318,0.0,657
BAB_RS19300,BAB_RS19300,100.000,792,0,0,1,792,1,792,0.0,1636
BAB_RS19305,BAB_RS19305,100.000,362,0,0,1,362,1,362,0.0,735
BAB_RS19310,BAB_RS19310,100.000,402,0,0,1,402,1,402,0.0,806
BAB_RS19315,BAB_RS19315,100.000,497,0,0,1,497,1,497,0.0,1001
BAB_RS19320,BAB_RS19320,100.000,149,0,0,1,149,1,149,1.04e-110,307
BAB_RS19325,BAB_RS19325,100.000,187,0,0,1,187,1,187,1.98e-136,375
BAB_RS19330,BAB_RS19330,100.000,627,0,0,1,627,1,627,0.0,1271
BAB_RS19335,BAB_RS19335,100.000,170,0,0,1,170,1,170,1.54e-128,354
